"feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","id","target"
"48.13465656414233","44.31591377748072","71.59697490046062","40.85435466966587","32.73497685371461","87.16034805881426","88.51839722029895","224","0"
"72.07076754506397","44.29168666803583","34.62685492892203","83.36910082353504","86.70928210681002","73.51021581631143","78.95342530413458","225","0"
"27.5892558107426","64.08834171109544","30.52972025631038","58.266348728450744","59.76181519216037","28.921715491648754","37.84602062164502","226","0"
"42.01986251184071","91.2992393016049","38.32204960553328","73.6889979649741","38.08766802953005","70.70202587573633","95.75144055113586","227","0"
"46.937833807215235","36.63825364235757","24.548224225496647","25.978614787980224","34.83248008170748","28.2093154293828","82.83556672694648","228","0"
"71.98862108914183","38.32110130496028","36.20091510017498","84.138893814413","54.846087837410494","84.17539375961304","59.480998768842035","229","0"
"96.6953587832781","98.01999294694834","27.813764213436134","82.93891675530152","92.77941979291161","30.139275920029952","104.03147954812664","230","1"
"45.52766568270109","96.10450270913678","36.06978636566872","37.38247040424587","88.88542419322205","86.12890868681193","79.23531865260016","231","1"
"87.95538851279552","80.29858638075173","25.424402745891726","59.219281364465296","85.01947913832946","36.53592170688197","69.70761800844926","232","1"
"65.00273077128055","27.503214814918174","92.21419301229665","74.99457446315907","85.88617412233488","97.57040231240268","55.585934661141614","233","1"
"40.01117733175636","83.45043560887683","58.75308530717197","53.32421356814595","72.04119422790822","99.08643718452299","65.94129615486328","234","0"
"90.36717863017994","91.57399466315182","78.08995759287795","82.6718679528965","36.60470751272847","57.32247943127135","64.83800347712261","235","1"
"83.95827602338305","39.90818975191969","90.55368980701138","32.021697545676396","91.68633146098729","41.09938579300192","73.679567895202","236","1"
"98.69263207233664","54.25352996804229","27.200994113418627","40.97609438683012","82.55641506461151","97.59536015683646","96.47286338085678","237","0"
"74.11326651724342","90.81929580174584","55.20422564391605","25.266802176037174","57.2686438757692","59.96607028690409","51.890805809900684","238","0"
"69.90107299395322","63.05099594559239","96.24950245941734","60.05331883743499","27.652380642376844","96.84969478455768","69.53641265091701","239","1"
"44.95542294242777","67.96279860252073","30.500712098652823","38.75653887938653","77.8858263619133","87.23097135870675","93.73434363076277","240","0"
"58.881887619420226","82.01855745189923","57.38105448927803","90.32596044798491","25.99519706563648","67.9167859859058","58.06969360634397","241","0"
"48.44559430612551","41.46949907129302","79.69136568299903","32.02971600351137","82.60493157733848","40.52232147270936","39.93380288136902","242","0"
"65.80575651161068","84.70284980319775","80.20210797215029","46.785026519473426","77.27587024257748","59.71616633782328","52.85661570694567","243","0"
"41.621031583259985","57.06116831139136","60.892381839231064","94.479357341477","75.034553770598","63.2954610012147","81.24707805296165","244","1"
"60.985571562843624","36.15714204898497","84.5166108807394","63.61341155518729","53.665005649505204","84.6566207006028","69.00348985856297","245","0"
"66.82453940300068","91.3611156967365","71.6813869155659","33.11019208681183","97.3954407658799","62.30249460193031","50.31332799730878","246","1"
"68.32170491709942","38.29925293231122","27.94944938276574","58.12320992723899","44.064059738793176","37.314193633510975","42.503564742181894","247","1"
"92.56573207674339","94.48363645210831","72.20355263095226","53.02953146295204","32.91610018094691","82.95604120678276","63.06839460502294","248","0"
"80.22869621655425","51.244358645653705","82.75406808199534","58.1846840697826","78.8056411821471","70.51963497514326","42.97214452977835","249","0"
"88.10261151357666","81.17630697323915","70.92163006936448","96.14062972530236","49.87429965462644","41.16465514746475","66.54682637751036","250","0"
"36.95214801315943","42.00378816938814","55.152634736106634","63.50471705666342","84.9194102854895","78.60059401254138","63.5472232034112","251","0"
"55.368307825542054","77.89787236161105","42.39896729597905","75.32367624879231","45.773537124445795","45.82733245388338","73.89990899463325","252","0"
"84.14145246745981","31.087645607738764","65.81536855574836","53.553082876877106","81.2169346666874","77.20812893675672","100.19836261174243","253","0"
"96.02557047188913","49.70387737541424","48.59599866926595","23.48767171420384","84.27935263901952","77.70869161508335","43.25531295524018","254","0"
"95.13251604799727","70.58037999863159","89.4039399446581","33.35428160018095","45.516706455480474","85.26848182973067","93.15745407569071","255","1"
"52.31234097117541","66.07472446036022","58.7222778401148","34.58744984287968","71.96342619741267","89.83731030900263","86.2215527041491","256","0"
"67.32866934164288","83.52091110183046","85.03694809797882","27.803639415564902","93.52456526403853","64.54151534992411","84.63228350487248","257","1"
"27.911085465432052","97.1469380886108","48.33470625496811","84.32882844428772","92.11743638555916","61.16685383213177","87.58700705909251","258","1"
"47.53120656505683","26.378933711151635","42.61959321329013","57.065440227337675","72.06783858214254","58.010163470798574","46.46342964399988","259","1"
"82.96082214215484","53.81682592211702","27.98059904231504","28.760129945118038","56.04296592818398","87.12440319438763","74.82281888817465","260","1"
"69.15809089240919","76.82366573235035","68.16790725627843","42.43392243110801","88.37872697436788","83.19026746185502","88.79668313292589","261","1"
"71.01945069637661","50.64903573414142","75.05620592701109","37.944225962589336","53.33540500854757","37.871295919390704","81.70108427338981","262","1"
"41.970992074154104","70.68686043621253","52.73631938213509","62.349349801986044","67.57176078249373","93.42476127203483","56.28439342372935","263","1"
"75.28849478230445","33.126819260223705","42.491637507604764","25.998687407181734","91.07698350038117","81.04722034079855","70.64610333689865","264","0"
"39.708556218233205","37.62564491561389","60.20587143605647","54.77102363304127","71.91402261750892","48.35083904891501","77.59760984899728","265","1"
"33.90354046531875","67.96883648284326","57.9920935029796","40.71904616905464","36.37827704431536","31.806520174909174","97.08424487457212","266","0"
"53.13479809157981","78.65775213652816","93.25137553660169","71.92046715688406","75.06400903469498","98.06189672091499","77.7208449053292","267","1"
"46.054395708339705","86.0563464414119","51.09671729960955","26.705782210632606","46.10524048084065","85.7304678568109","76.12802562817433","268","1"
"84.83722129512438","93.81580572027332","54.03481462316927","23.21888393582649","31.12320783652999","30.482368454377912","74.50715756750617","269","0"
"91.35780461840564","34.28748245589777","24.03188506498932","94.85271682679922","85.45538299182618","64.250759076287","60.594440316452314","270","0"
"34.778855038624314","53.927732683883775","52.11500790376218","92.00892744708257","84.27947135833813","62.37232769671402","60.377331831176846","271","0"
"34.36261573631314","97.43945109906807","93.31731957739292","57.04137820580586","50.71917899643229","76.05378848768522","61.464488904789356","272","1"
"58.416769099004135","26.738164523769143","44.51680164695716","63.69661014059877","84.21258149925993","86.45792397179045","83.75158679645435","273","0"
"28.318682976788462","32.37923002616288","28.602145121761755","26.016394336377687","31.571719912978327","46.05488728600164","34.563276807726346","274","0"
"66.12176540509182","91.52540924397326","49.86176108416355","74.06242256278182","60.12393436532174","74.02929883859733","83.56037752767493","275","1"
"49.01615391015766","42.729172674621694","59.04264234841324","26.37187106015451","85.77887565074109","37.949040473716096","64.09121873186535","276","0"
"32.185516093528925","69.15514013125866","72.53084575892406","44.956591410598435","41.98728177636937","82.54023346767774","59.43009862842927","277","0"
"29.661861748267615","31.898941236718954","66.33974453429241","77.48395939145075","53.40319491737934","64.26296043962104","39.56380432652228","278","0"
"65.11096543455905","39.59277798972536","55.43899766016976","95.41743730858381","69.81057001219304","45.62955720813567","80.2700180753929","279","1"
"28.306194771519056","55.367171203966905","53.495206939726316","54.776631167154946","67.96472524223509","72.29162217064405","64.80730091794814","280","0"
"75.1741008892018","84.71124142846521","81.12664572291162","56.12525626096716","59.18560527829228","77.95484335592631","84.56260367977406","281","0"
"94.16194067736171","69.29014592557228","96.92125974075292","56.17970894546187","68.08706664830044","97.29848694996922","33.796264806467576","282","1"
"91.57567837661435","62.581937693686996","96.2424240012494","64.90870302072958","74.24924247855026","91.00437603189738","61.90922944431235","283","1"
"49.53265696554161","50.213870336229846","53.86970875571683","31.39918440185972","91.03692482273969","96.46537360563482","85.0664657436524","284","0"
"28.22745312175193","36.404712968630605","35.27843926007951","39.29120198038422","57.53975812225032","37.46786375007887","31.879504810842896","285","0"
"79.93033191258861","41.80946907269081","57.10684373692051","66.86064266488873","55.38628375716472","84.10205655352003","63.96945081845218","286","1"
"96.64938894383569","48.3238577008085","67.18393391651477","83.6992486966829","69.30206332705848","86.69595667450751","48.95411235044084","287","0"
"31.14789274076524","85.5157412381819","79.54855307102123","79.6942911855735","60.6058488553377","54.99894337857464","41.422216811931655","288","1"
"70.6667267393361","58.67394280067984","45.6291255736044","60.436541114693036","40.70011683123056","59.52799395967514","85.60423730291892","289","0"
"57.436631663490914","72.23785993234252","62.06466396260949","58.66104637212887","97.23447037576067","66.71252397389009","53.9308213067431","290","1"
"28.936388294928467","59.73836866008567","43.33622182692011","34.61212680999753","29.341394806133042","65.35201012478844","43.01853757042624","291","0"
"95.92547569933333","79.19255088640067","43.625063270050816","81.20233490426897","29.66314580923002","54.739833820870324","65.99334854541802","292","0"
"80.00243180598066","42.44661841314741","74.12179280001482","26.223537017464828","48.35258928012563","46.42503615759796","69.36620099790855","293","0"
"34.38178301778559","74.7879673830335","85.69150968124444","67.79806706364953","32.153755361487","81.41493571789421","61.34094768362883","294","0"
"65.82240309344338","77.8920911930283","45.08278231315515","68.33890305681538","37.79588995091218","30.90793389794655","43.590085157352895","295","1"
"81.05467081451849","90.28419696013148","61.309984834374404","65.31154923176757","61.73632941974439","67.6029096285204","58.959228312150714","296","1"
"66.3949270759423","64.67731065963224","28.584902705353887","46.43607239649864","85.8826049283239","53.53799603724027","92.19403488295742","297","0"
"95.52121356788324","83.30037108509634","45.66332926101482","24.62179370150502","83.65058007222663","94.23927625218403","42.574018849515205","298","1"
"47.272461335152805","70.06876585006927","40.83642154534897","49.34353827984841","46.09943406249567","42.4977922163462","79.62834279046771","299","1"
"94.83801890268803","79.32690704966718","64.98689599135221","38.24974917175591","56.118310998893584","56.198746724952294","78.03673975974391","300","0"
"87.0660761510922","46.086707795191614","39.01833253163433","80.4898878635988","38.333008568253106","91.62558325125397","90.36346464311347","301","0"
"62.03870322148723","42.671001570239135","68.04779980491104","57.96445204336769","37.42410728789235","72.62173074319652","65.25325365842077","302","1"
"52.65792841271306","37.03783781031365","30.109425271910876","31.876089275995902","51.213816596902205","51.36853849818724","35.258289119179416","303","0"
"55.599687668408116","65.33885303211841","52.46089702345357","64.68370704605361","89.78604487656233","57.153404359126455","86.18807871556065","304","0"
"55.10472697993035","92.7781202442363","56.7443325160186","30.751639862968688","65.1206056758771","59.01547982397371","88.72677350287131","305","1"
"57.333850667898965","58.38045440440788","33.37969498284251","33.78641462307396","30.46831107397473","93.4714569877698","103.9027598365384","306","0"
"42.276575102298324","52.853699035069766","32.52629072195626","51.789217192237274","30.08179231960153","29.20708144310725","62.38877741795376","307","1"
"98.59136432517474","45.83743992548594","30.110756488552408","78.53502267325777","76.69669001711628","85.42948530679631","77.2346483529023","308","0"
"37.14405728191059","34.25524840024782","50.10370203538541","55.877270952268546","85.76030200589317","41.99932123568901","35.11557637326977","309","1"
"86.60141378188713","71.54119841350985","62.56827112493163","40.06213396205531","74.59227294055373","37.87109361467373","43.681337031719956","310","0"
"44.03327876737925","68.12156506417679","69.80963358568566","66.70016572633111","84.6645846827451","51.74409364879192","41.23378162302751","311","0"
"80.45391765602272","79.34584427441655","55.40753082078436","53.64158996427455","28.65312280603324","67.75005150803116","88.39860151515481","312","1"
"28.64250718130057","80.74159740178227","26.479267395979743","26.349873056872873","74.1439634704372","77.13560003473073","80.2518922421409","313","0"
"25.082727649294814","94.39290947982323","87.97393266620892","31.44333688792502","26.05440108515185","83.72438601944737","90.83315388962498","314","1"
"43.03799109153012","89.94026122760057","49.94127170575253","84.15528226516804","38.35827801546302","30.48109845267465","97.38867576120687","315","1"
"35.691020065643585","24.923745692877663","48.67604045339402","36.100581408354664","50.43850237604279","52.15733726913128","38.89770141744808","316","0"
"48.37487593144089","63.444950010985366","81.53217759297806","80.55156234839058","90.1612115530946","55.352225218630565","83.68116247201924","317","0"
"78.90906791378748","57.33070981017468","94.06047325256847","31.737124029209276","36.3921955641059","37.264542631884595","97.77987131915567","318","1"
"93.21701551290762","55.596975409816274","79.61841947262053","24.89495690599478","93.91540762430945","95.45670063528071","46.03874180560198","319","0"
"48.344428716534956","29.37660049908019","84.84615279217496","72.31388470886984","50.682895541959915","32.895867934742796","94.40952571522804","320","0"
"33.109391456296045","45.762536754244984","68.83075391585825","34.72137940921475","31.5724292663761","94.25601089164886","98.87106604365466","321","0"
"94.47598323018342","63.547464359706424","33.43435084264989","30.190968233943508","69.58821906752358","56.14532724670698","93.17348371109705","322","0"
"65.37018821841613","58.169990427996595","76.86750064436751","54.6284967822949","53.88493164128735","28.589703104239845","60.03442340505526","323","1"
"44.05756492842374","89.15840603332991","53.93199628478736","64.93902933821612","92.02290851806258","38.8599278219504","79.42901019922618","324","0"
"83.06209181517777","49.072185553809405","90.09077357610049","55.398074915193476","69.60054238158878","36.033297108831","88.53449681571135","325","1"
"61.3171370334641","79.29415164459094","48.52344295150104","61.68396936694315","84.0053503011695","63.958582236174315","85.31019313246631","326","1"
"61.13583503447662","90.97977330812932","66.0117607317639","30.266355680531753","98.32522561328837","66.86818576212615","49.94371545624146","327","0"
"93.70814430928652","70.8234139248481","65.39494774859065","73.19559643533078","32.336146683634986","89.05581000920293","46.973843599357735","328","0"
"58.150835888544634","51.25300797716139","61.36827842115149","79.65410059538718","45.200975774031654","51.19958016626068","50.23617160984677","329","0"
"53.743421804951886","44.64861293823566","66.31322671678137","43.50488797038435","91.15204765438403","63.28356224238441","44.90327569572184","330","0"
"82.69945546167698","60.12654762382179","25.844754456589733","30.70692150180109","92.48738803874578","96.70926334028333","102.27870937598212","331","1"
"65.63444003379263","28.247376855944786","85.3579205713205","53.18479371404246","71.24609123946351","55.119811598728226","34.38405307556678","332","1"
"64.04974014286522","91.55110909480808","81.24697487592223","64.48825247123719","34.70678048203115","45.67264641687583","94.09060330313636","333","1"
"28.23268598341878","26.903206441465883","64.53795258936779","47.38330565042522","84.25472368898262","55.98442067314256","34.88919804759517","334","1"
"53.38206749427329","57.792547616566935","84.17824712662332","75.28872893817338","29.79469158400018","65.53021724085407","63.88930718820304","335","0"
"78.46528751586048","71.77633474999475","82.5350805709539","62.2305080834519","81.89779605470869","26.417644425934647","46.741421556996514","336","0"
"73.21120563216628","79.58758044789332","42.25458243160601","57.719829356998325","67.71354974468971","62.281046454892625","68.3222571798423","337","1"
"77.20324161948305","26.162292890316273","59.81230767083974","41.746973880258885","66.18245241418035","81.47589261545163","104.51290972817117","338","1"
"88.84544851863693","69.46954298797237","49.22249149240797","47.48188347235354","76.84894245119659","32.86155202311084","38.26281780535931","339","1"
"94.13550806580855","64.989680349218","59.37804679374739","53.32636367200232","62.204027036108386","46.02205123676318","88.30461676970455","340","0"
"90.9713510372404","88.25543696267121","66.88028294469419","78.58522068466088","46.75271031954095","29.11330997102499","35.899232242203205","341","1"
"44.81852813836681","96.12379267101416","85.47082916989831","75.79617630035116","62.33414422733088","41.97213146189211","64.60774689298323","342","1"
"27.006180923399228","79.347519587449","72.1224911325336","72.89246307088946","77.60351993901162","52.95438403261941","34.70017591281826","343","0"
"49.76650294749561","68.40216759712514","32.770959972050505","27.95512696423848","27.69326765235919","55.07766303025418","74.12601581231519","344","0"
"86.8430077038865","43.599521448870576","45.807458738175185","68.48489937866927","89.28212223246652","52.93416548068377","98.40152797621407","345","0"
"97.15295131683887","80.43079780857313","63.30917886953122","55.75982244601523","96.14851997669345","70.49763106538394","31.85686197415013","346","0"
"49.695559792116974","70.00073827400593","83.3857682567243","28.599810661854463","34.43988162096644","25.736133464255456","35.41463891653478","347","1"
"54.326592897200555","29.827334134820468","82.81849262422975","47.86840601986086","78.19476573701331","39.58769770479309","73.26197333791606","348","0"
"43.71561186186086","61.54012756882284","83.61421258823363","77.71106112992794","34.268032273332246","86.26927958283633","57.370522218874605","349","1"
"38.862676669771645","86.67210512151586","35.49576023792909","88.04067452354613","95.33804174875614","84.03895433652104","100.21276918237135","350","1"
"82.95893417984628","24.386864878137633","42.01626203297664","40.74724316236434","72.3726447367887","38.628129284418655","79.6030169624297","351","1"
"50.809015478281026","69.06975011161347","86.40349855850386","49.455346976878396","79.893635502135","46.54682075830919","75.74272721142997","352","0"
"45.99013820487938","24.156320505655316","74.74461756865145","51.962267567401135","30.094613007013283","60.49871729458766","72.69986973099253","353","1"
"80.31799938237448","64.12436415802539","73.56813796057662","79.39706862826736","90.61534402511535","46.46624988886516","71.67562627794757","354","0"
"74.11586807174874","26.05878475324782","55.89587955299484","30.00431966860026","94.07378454269977","95.78844431138134","101.53669368637198","355","0"
"47.66794644738659","25.040796222804495","62.93789591248171","57.785616156685485","42.72588448376244","56.99416113370431","92.04395914032568","356","1"
"41.041702922376","38.62582923305392","73.07643643525361","46.415449366005696","51.4135863782584","98.57588419172191","83.65294738799415","357","1"
"86.34912298123022","66.22020192643177","46.944591114607434","59.624292787370514","89.35936490891683","61.99669051336283","93.71292994372666","358","1"
"42.293980180470975","88.55845272211964","55.17481255505669","86.56691731158762","79.43084654615618","33.277402346255506","57.423138434039764","359","0"
"71.88512843759683","92.06109932291069","49.545695714280214","90.76953346684913","51.37607753921703","57.04955635300407","100.60992192682157","360","1"
"63.217349090745806","56.12690856916098","32.9682365174822","57.82415016195218","62.19604142552589","80.74806617579982","54.16175131426936","361","1"
"83.42433400470371","45.66817983870017","34.59986237971158","32.7954543689175","98.7683133649678","56.473578435434995","84.43509806077313","362","0"
"25.118472555319485","83.38562194931421","65.13854023893629","36.48744369576494","91.70072993555382","67.67062315076815","74.40617320421325","363","0"
"27.449642465828013","57.15195255680375","47.82826058479327","45.314373633157594","96.97210061360914","86.05791710068722","74.41836113198531","364","0"
"60.71042271674754","59.35478909215567","63.702544991262286","38.982405471478486","36.79125521928683","54.20026050296304","71.91256991122887","365","0"
"52.20330084125266","35.88710293192326","75.37933456869968","30.553850930363012","84.27138264986641","82.16208445120985","59.86311972594056","366","1"
"64.00807411008884","97.6715247838909","36.01819362514368","28.735041559279324","76.18257580078922","97.60681805352604","60.44168017926572","367","1"
"95.3662162260584","61.36662034758649","92.84021017958153","46.99982716029377","94.47361157442242","75.24989639763037","98.98795291194175","368","0"
"36.909353051563386","75.01581752947477","62.72061844464835","67.85728970528993","72.54680760839884","27.82188245973266","65.3564461867106","369","1"
"66.58139087301969","66.83906673274055","73.95967600808626","34.40140184218007","50.79802305221723","39.62231431605235","98.0941654971344","370","0"
"97.17401549900114","93.04827185566391","38.32390178114302","64.80806465084194","51.12327050540871","59.37677211610052","81.57642417476863","371","1"
"87.21368141477323","67.9891588139157","39.226307646916254","71.15250085555475","57.43108306579657","29.731782792238413","67.98529405404607","372","0"
"31.46045541427363","25.862043139129682","34.49353101640659","89.67005347786885","65.88360646311651","32.0421398802839","51.70293902779684","373","1"
"87.3815030176214","44.51208239254679","57.79100188542532","77.86128269528854","49.12067652261636","34.320214664918296","89.4474253246699","374","0"
"46.85613770766213","71.29932984652538","89.30282431679646","42.6615412900208","76.94951653109109","36.85655993299389","74.12729720076175","375","0"
"88.23654894198721","88.72288067685078","37.21866761087621","71.98306448572302","43.15647784243755","42.44961706864494","94.91910759886149","376","1"
"86.94434494502418","72.56288553879672","40.65229716347089","68.3646699988776","67.14326592009637","55.90717300382834","68.70448879862087","377","0"
"72.23880885417613","33.026365144699895","80.23870118321014","78.15594052975422","32.39052657019684","60.8736535396614","39.03859705655718","378","0"
"88.08360754873901","55.193415630607035","72.09135357253915","58.01254711263711","50.80571037826668","42.04537843260655","74.75636899668436","379","0"
"84.79189309980767","38.11001922520289","57.466544932039824","40.81828991770159","26.66853720034655","60.795713152567394","73.36758681314369","380","1"
"35.705395831016716","41.66919093936929","80.6400956644952","26.900995131530166","95.0365623563644","42.179001133646786","90.27942438101502","381","0"
"92.39775229717644","33.06228139744147","28.702107786635192","44.17386987586912","43.46655908577212","57.090316829840404","94.93450343619409","382","0"
"91.62109193881076","48.94564058789818","38.985209969713864","31.334133536012352","65.95897906280496","27.284763665309566","46.93609743100465","383","1"
"92.3447987500691","51.92281895183273","67.10610100688326","65.02656301689075","48.13252134616096","86.8161732185449","35.86124921121603","384","0"
"46.77017238469239","28.02946067611527","64.27476046971532","83.38151712038854","41.26495114002019","52.9789339297338","76.78800385890437","385","1"
"30.223940158428288","25.169695937434966","87.59638551793421","68.66613080145595","52.057470812806756","98.02245446728327","51.68478602742385","386","0"
"54.542705963291795","66.52942354887863","47.10908807067827","31.988720459079907","32.1972497278956","62.37677757630586","42.23685084863368","387","0"
"75.40149631453234","28.62370704513328","43.5541008428975","50.27731681374552","70.55500175893854","87.99144225332013","36.04711568771731","388","0"
"45.93120750468542","43.66157800716266","70.69948333865287","45.416943994911556","30.08928800915957","97.17688751796938","88.72461496487182","389","1"
"25.87938043213599","95.47794052402298","59.40733083040706","70.7198344828306","94.22312745698468","71.45532439348348","36.92202473846287","390","0"
"67.48806453260663","45.26477705296824","64.43172001522716","79.72703076870224","36.552413529751945","42.991595310732386","71.91689657275923","391","0"
"84.71515136919585","48.45361688031514","84.18527444110516","65.39300581840328","36.28149628549696","75.06124138525716","49.4887343754226","392","1"
"97.82171294209667","39.101331900311045","32.50508741009543","88.70370852469279","43.26412789204822","51.87655189305875","85.72092628253831","393","1"
"80.54826290861546","45.24929653418683","46.089835320401804","50.55183373199005","33.26898697476673","83.85874665652705","82.55446703952552","394","0"
"31.78030540665264","46.184998735051025","86.11144277190743","97.20284209377465","34.80633419423225","29.660635079251904","35.106467608186485","395","0"
"28.112129947901376","88.5148648201124","43.15004646387584","31.874628973469925","91.07457833718962","67.55958461627931","57.81024479536176","396","1"
"39.046189362036834","39.74465377348335","36.57656126878619","63.62747807488807","64.45242220046995","86.10052927790838","79.95427212084627","397","0"
"89.1219795836593","37.857997952166826","43.465824903759724","82.26425683962205","79.3261650263365","50.69941612056929","83.15463974694504","398","0"
"90.59242810932763","46.321377092533794","23.88511899916478","48.383173417170795","48.48369449668431","92.20582943559752","54.35388755059674","399","0"
"78.2882641287513","40.51285129598713","30.86248436781572","54.537693039180205","64.21983210409067","77.56887850760397","75.703433267112","400","0"
"98.66417457093851","74.05887182882262","48.61768099151692","25.321433559919058","52.283421927830446","84.7602631288069","45.4906128443878","401","1"
"37.85138437632609","51.83066436781958","25.644980937987498","64.87344917493687","67.43514191163396","76.7166934008443","65.78682967843895","402","1"
"93.38131114972427","70.78374805575808","84.16296441901368","67.38318830616461","85.95215536797373","81.26901042706622","96.95225023255313","403","0"
"50.01403466811746","77.09330219596274","26.01823140407983","86.17684073504032","36.76257233837429","91.88234175761811","59.75830956348941","404","0"
"41.83985397696653","74.13655034840814","74.4343246892268","41.650003544413686","78.84411035704579","99.13320983275138","94.90805214478905","405","1"
"72.36641912330064","54.23908213965823","46.540225040489204","78.52069395034812","30.372117531610325","48.0520134105445","89.62912342365269","406","1"
"41.635774135791586","79.96045623919758","65.59814328136369","93.42967534290239","74.37271325684064","87.85477435170736","90.5081420313724","407","0"
"83.07008681405715","43.91964827261971","49.75975114252691","71.57061338998923","78.13700667793387","44.052138262317435","64.68722564659319","408","1"
"47.49979725350406","94.43031497918912","30.12686135179816","91.8365198378808","89.74220916985912","41.551207100949455","52.289677341069904","409","1"
"47.18357921207727","88.67482408136654","28.164522303977666","37.544100951137516","44.76666944468427","74.39627611058303","37.165541493455336","410","1"
"94.81156856597593","24.179838367913113","90.13128289400994","79.11147194842279","58.39021787430743","58.509614929031954","34.255586732972816","411","0"
"88.11826703736769","55.59671988426764","54.95820749889545","38.622391759674834","60.231136988297074","60.16460567197434","57.90589241322683","412","1"
"67.15262900945548","65.53899402408669","43.61434990829346","58.96192231309167","37.2751571767798","27.578798311999005","36.70599303825783","413","1"
"61.135633177494135","66.9112270980613","63.664776788901605","36.88751074911161","42.17217645105265","73.41564535495243","88.20991882229988","414","1"
"26.38299420634292","27.36931257720392","66.96489510509531","93.28754110112422","79.6164210540119","75.58535852628047","45.20361096378917","415","1"
"33.53320481096302","24.32304764342139","58.44978527659917","68.25224617930034","52.9565529631693","45.08079166592489","62.324288689574665","416","1"
"27.191721702826783","42.963691090376656","70.86010677762432","25.99302786408066","82.6080519950232","66.0080040042953","71.47449249155832","417","0"
"39.317846878571956","52.521941737366085","54.37784609172442","23.75598256265632","40.52482984767738","66.68153216588728","41.83919823888726","418","0"
"74.62196690630164","29.42359501483596","72.1174671396969","62.617679204162265","37.14778029210326","45.38854325753048","56.99461835191797","419","0"
"66.75407349001718","33.32639510205023","91.44176734681905","28.028244130414862","61.846660881937225","98.6780641884472","74.72490619640107","420","1"
"53.0246345477597","90.28740532422354","92.96830118917445","77.67022457549982","27.656432856598823","61.31283123278934","99.1355899246421","421","0"
"69.22211645651338","40.074103027926846","94.29487955140725","96.08669152843382","43.45761523769693","29.24533059249088","63.664152496634436","422","0"
"95.58533783193377","56.644093943324975","26.319384980727204","78.39386149422037","52.17471085592726","69.58679950265686","97.2725268506824","423","0"
"51.298983901805734","59.81303112915474","96.67331836196792","72.31356306472227","33.439226301153106","68.08857119302203","36.60874156627532","424","1"
"71.76374016264285","66.96807588931756","56.993184184354476","83.62074005680812","86.3749506800203","96.7638851397119","87.77442309460082","425","0"
"82.46619267830772","43.29506329777483","31.716617854992453","54.907780557682806","26.1822442635911","99.09061461715174","70.43842879876792","426","1"
"75.85229130922713","74.35300051920825","52.73135862878108","29.681954220282755","76.94514424012885","62.34734633064317","46.30571749959281","427","0"
"43.46250791587958","44.85026205877918","48.213946142233794","56.38471356202054","37.98356359443794","89.83011400830104","59.731857787646014","428","1"
"74.57394174491294","56.31324057047768","63.83635304442768","65.61488284971037","79.63350763744177","42.82660231899373","104.23451197493536","429","1"
"39.62402162995577","49.20005612052901","41.72522384735822","47.500387236599","53.1038464000025","80.7223114607941","66.30616894015515","430","1"
"76.16524400006318","37.647995213212376","36.073617123273195","71.88230321270942","41.73771717652017","53.58798166899673","70.85306491756273","431","1"
"39.21492976711423","73.851732569692","38.46493634623319","57.47786660716424","74.83082830769966","53.36933866032734","104.8009150227445","432","0"
"71.95128150771497","71.60318041460968","26.293301636775748","45.05410429968943","33.776745546422454","34.815445426734634","94.53476873290471","433","0"
"58.65926814457899","83.74399166973075","65.33285787732495","60.11274393533058","41.897598526236436","95.76746958817064","48.86219408604971","434","1"
"77.06629623461579","42.0878527451362","84.94797839536773","38.93578697070998","49.75485258050547","99.33233637254615","98.58894675695606","435","1"
"77.20940570297101","73.3911225797089","30.04776376360042","46.16059313748148","55.79023953062631","82.4883214103538","93.3936158944235","436","1"
"90.9854079343466","28.19634029554677","83.01632273808583","90.6554394720799","70.7186935188035","75.38391209425852","74.76717584940701","437","1"
"97.79948741966662","36.56855554924075","91.82912587290706","65.71302936271809","74.30384157291687","50.886217685468345","50.07908765655039","438","1"
"28.7951744218426","83.53738204120206","75.6880229477669","42.73277620821798","70.73543061350134","94.9136382226123","65.66308673857162","439","0"
"29.88821514296959","43.61743897436463","34.980863370798275","23.28036242507323","63.832279049140254","31.412979543705774","95.38017458786547","440","1"
"93.9094136914702","47.86996387687364","33.045207370497025","30.88317277939445","90.47398352885132","55.87089248344093","95.23571748951136","441","0"
"52.098161777891896","24.956158331556214","81.95826583468984","25.85770319189641","59.97912969299726","43.937652645548326","45.80145730457755","442","0"
"81.52731092745417","70.39628381249477","46.134907633608265","38.30540123608251","25.54040762505555","93.92997180827959","89.3511276164768","443","0"
"72.5994530192585","60.26550656863088","56.58259528278565","87.26805015915113","36.87785312072059","51.9645441416272","61.445789765680644","444","0"
"57.837589033334275","60.96373917067787","68.20900218575966","34.195335339668915","56.20047239972034","56.0300152369717","79.96894457377225","445","0"
"93.95376200931268","57.65085116704692","59.08983897140402","50.41922072931552","34.14889026084604","30.375741560969516","67.936456428604","446","1"
"96.43864993227375","81.62109844207001","34.98904619104363","93.61294655190748","83.61703358346384","85.22352442957707","72.176795772698","447","0"
"84.79703216111656","61.83937967280568","82.77329413021414","85.71236888027461","97.16227943071891","73.91004392377882","81.1167129350658","448","0"
